simulation,total_revenue
3958,20057711.869874403
3959,20070612.86750787
3960,20091534.201163907
3961,20059114.15611969
3962,20070916.250786338
3963,20094950.797172062
3964,20092470.47492928
3965,20074676.77452481
3966,20104047.00574754
3967,20082947.542478207
3968,20068489.80744954
3969,20096065.95132582
3970,20080944.347413708
3971,20090496.631707273
3972,20090440.860285904
3973,20092149.271187045
3974,20070502.170528498
3975,20073702.825325824
3976,20116150.355834045
3977,20098994.135812726
3978,20084871.816360112
3979,20069871.43500473
3980,20125273.107868735
3981,20091482.46706591
3982,20094959.44913915
3983,20099984.565571565
3984,20094817.220627684
3985,20046365.86304232
3986,20104970.640353423
3987,20064024.751383536
3988,20083982.07470913
3989,20084723.696818694
3990,20103425.198596507
3991,20086445.459522728
3992,20098548.390757535
3993,20104581.530597247
3994,20089199.569882806
3995,20104715.07032617
3996,20093333.181300875
3997,20066424.296999212
3998,20110000.383875474
3999,20104870.62980935
4000,20100835.699691392
4001,20077393.77381628
4002,20070870.866565946
4003,20085732.166241433
4004,20097670.48362863
4005,20073798.93161013
4006,20071264.93477496
4007,20071281.815992597
4008,20097518.53079448
4009,20085358.4807693
4010,20062705.471800327
4011,20081860.08737012
4012,20129817.42658489
4013,20100543.81153157
4014,20067339.56314098
4015,20105943.12315757
4016,20105571.723652054
4017,20083399.424118437
4018,20118046.737160265
4019,20104527.92880939
4020,20078786.679933935
4021,20078794.459948532
4022,20098430.040627312
4023,20095223.653512415
4024,20099225.821705498
4025,20108586.846285634
4026,20062488.020103175
4027,20118173.791984536
4028,20089498.260472838
4029,20096095.74150486
4030,20091244.14919206
4031,20114684.0132968
4032,20102746.5545264
4033,20095915.80681078
4034,20099522.8755662
4035,20095335.486255914
4036,20120127.39717018
4037,20067943.788591385
4038,20045098.82238221
4039,20075780.769180495
4040,20082073.523920543
4041,20072609.890300207
4042,20092831.86908029
4043,20080047.599526595
4044,20063003.31836421
4045,20064455.009450264
4046,20063066.07505641
4047,20103926.542518985
4048,20108260.156054124
4049,20059937.109292176
4050,20083379.72345291
4051,20104283.391413298
4052,20064320.05074426
4053,20056391.30838943
4054,20101123.820986018
4055,20084193.25053368
4056,20092400.059348892
4057,20070804.680299558
4058,20113516.472790733
4059,20076569.33787316
4060,20094548.60058755
4061,20103712.05351767
4062,20093972.33167371
4063,20113176.109540675
4064,20096516.996493198
4065,20076548.038065538
4066,20117518.92660824
4067,20064068.887870338
4068,20103591.022186704
4069,20094330.49006446
4070,20098600.074420244
4071,20098528.72698963
4072,20088966.91221389
4073,20094920.88596358
4074,20093079.429737505
4075,20114145.080887463
4076,20078472.724351056
4077,20106475.162207037
4078,20095059.995999184
4079,20094488.60840724
4080,20086076.997997046
4081,20095460.712040603
4082,20058685.372097954
4083,20097952.894947905
4084,20093755.235133853
4085,20078251.68407926
4086,20073629.173546124
4087,20083758.028345052
4088,20106993.157847084
4089,20094683.082720768
4090,20057831.687044445
4091,20079276.046080865
4092,20096885.256660167
4093,20101090.91872258
4094,20080157.799702767
4095,20073948.31611274
4096,20096693.35567747
4097,20114741.41551668
4098,20133055.51993027
4099,20106030.7044537
4100,20084614.50636085
4101,20102358.715548676
4102,20059388.42767603
4103,20109145.33209737
4104,20080576.62578416
4105,20075640.004895534
4106,20102268.602574
4107,20081747.068486303
4108,20093296.61372111
4109,20088423.69119452
4110,20097050.60281275
4111,20072537.838626947
4112,20095935.081520036
4113,20073937.116375577
4114,20064796.78552552
4115,20116213.720739987
4116,20061608.01500503
4117,20085365.527819403
4118,20063346.424676497
4119,20082112.81911375
4120,20101712.322941866
4121,20100372.051337957
4122,20081969.162449818
4123,20081926.105949655
4124,20098861.330331966
4125,20087977.240410015
4126,20083309.438666873
4127,20057501.866129134
4128,20087840.28484143
4129,20084468.02203888
4130,20081771.160301384
4131,20035341.770989258
4132,20068802.458135433
4133,20125898.577346947
4134,20057667.75502864
4135,20115824.92611165
4136,20099697.398324434
4137,20111268.09898857
4138,20116817.397814132
4139,20050173.69154398
4140,20072506.88085785
4141,20117882.292955276
4142,20122853.682085898
4143,20085580.508053623
4144,20095989.995716516
4145,20107995.413436186
4146,20074982.847593274
4147,20068556.64475242
4148,20093696.48721255
4149,20058017.797360256
4150,20084917.7804625
4151,20069212.583966073
4152,20075758.127606675
4153,20100056.5237227
4154,20066291.35714996
4155,20082935.802613568
4156,20071010.323939577
4157,20097057.338073656
4158,20074776.619831175
4159,20082077.430127148
4160,20112248.357785746
4161,20112819.250058
4162,20069079.39667432
4163,20054198.70026061
4164,20102405.965823073
4165,20132174.94716038
4166,20094057.08255616
4167,20075613.470699936
4168,20098471.755303852
4169,20127488.776397835
4170,20116036.83038775
4171,20104828.36610132
4172,20065066.055142533
4173,20077818.130823124
4174,20069654.022246957
4175,20099150.200665
4176,20097997.26608986
4177,20120062.243822604
4178,20086264.2383912
4179,20059864.704390272
4180,20093870.27381103
4181,20082786.01010038
4182,20079512.11346182
4183,20104627.341133367
4184,20097563.14586626
4185,20085467.47948589
4186,20056347.03597684
4187,20099546.78549405
4188,20119003.398617916
4189,20085117.020459794
4190,20083245.907187495
4191,20097896.489351146
4192,20092953.585563008
4193,20103175.21607939
4194,20083874.393870693
4195,20090037.664574705
4196,20062000.611405846
4197,20088550.731265366
4198,20092333.84318255
4199,20083763.58766476
4200,20053303.926298346
4201,20121049.578917082
4202,20092462.04870256
4203,20079275.796874218
4204,20108727.73522727
4205,20048951.80856411
4206,20095438.479429685
4207,20088053.520726617
4208,20113894.955510076
4209,20082661.108517535
4210,20050319.00255586
4211,20101396.022069722
4212,20064016.688705828
4213,20078515.961629067
4214,20085149.142153583
4215,20084074.02489285
4216,20101096.829749838
4217,20081776.98266421
4218,20112000.85880625
4219,20072811.339965552
4220,20117414.452310238
4221,20074207.575935666
4222,20090991.191346854
4223,20110738.515633907
4224,20092459.386700567
4225,20061333.92216849
4226,20090410.413043987
4227,20078835.844406392
4228,20081365.9433404
4229,20084279.79849808
4230,20076236.285063468
4231,20093825.34833217
4232,20096323.973324504
4233,20095577.590027478
4234,20102208.406910773
4235,20074795.04482334
4236,20054892.101131983
4237,20085536.93610119
4238,20099694.172333524
4239,20076698.230465453
4240,20051110.342463665
4241,20070834.678770263
4242,20060187.755936876
4243,20102569.417091977
4244,20122131.887205984
4245,20080711.064004835
4246,20083844.733660474
4247,20067793.84922773
4248,20118288.818422083
4249,20074724.08227569
4250,20092089.766668998
4251,20075867.372446686
4252,20106326.29727056
4253,20096690.519717555
4254,20077646.21418591
4255,20097283.0256969
4256,20069386.00499792
4257,20098669.90165029
4258,20112755.618257634
4259,20085144.62653857
4260,20103529.27355252
4261,20083144.164528884
4262,20083782.708713125
4263,20071417.430958636
4264,20072612.693801787
4265,20118690.31112746
4266,20084203.93950867
4267,20099507.4301462
4268,20085537.849616487
4269,20095800.892099153
4270,20047891.22998322
4271,20075219.73875936
4272,20099510.36455147
4273,20063604.387587715
4274,20112324.954818755
4275,20084854.59750622
4276,20075531.57406757
4277,20095235.659131248
4278,20080371.352222636
4279,20071056.78691533
4280,20086669.67052734
4281,20097568.22751897
4282,20070423.540671013
4283,20101101.840014078
4284,20076596.20631074
4285,20083721.39630738
4286,20107707.062614523
4287,20096473.878594812
4288,20095109.73483576
4289,20083876.073712606
4290,20086119.469028123
4291,20066110.509782683
4292,20085306.586537957
4293,20070068.71435895
4294,20088572.711074598
4295,20042133.746323273
4296,20100767.87297923
4297,20093542.896407858
4298,20093300.88881128
4299,20098051.837551605
4300,20058303.77975906
4301,20090126.426399898
4302,20026496.550177556
4303,20089532.079068836
4304,20095822.51432099
4305,20104496.1318493
4306,20109196.58834221
4307,20085161.274222355
4308,20082817.657608334
4309,20076506.35566457
4310,20072894.596670154
4311,20128833.13835865
4312,20070635.6407007
4313,20107370.758088928
4314,20048460.675029885
4315,20092953.271568943
4316,20068956.471830126
4317,20103796.311773896
4318,20088182.05893084
4319,20103753.101244852
4320,20105146.224163897
4321,20039414.693425342
4322,20093045.89581851
4323,20021570.703383956
4324,20100164.70059808
4325,20095845.91670504
4326,20095674.004770894
4327,20082830.405020162
4328,20081699.924404096
4329,20076860.4472983
4330,20087341.092455678
4331,20080329.459198706
4332,20096871.490740757
4333,20070776.715885993
4334,20093170.01786426
4335,20109758.891720843
4336,20097756.77128527
4337,20110683.000601463
4338,20100970.89378398
4339,20121453.453491334
4340,20093478.251902744
4341,20076939.03395545
4342,20104469.730084993
4343,20097680.47845387
4344,20103632.77695876
4345,20087426.084880114
4346,20108760.859255288
4347,20077967.728846803
4348,20071588.382853705
4349,20084319.64109502
4350,20086375.325303823
4351,20074331.981640253
4352,20107947.704490587
4353,20066119.187229764
4354,20100159.19087539
4355,20098962.55883004
4356,20076224.69561112
4357,20076295.2082784
4358,20070712.528590564
4359,20116186.151004307
4360,20059523.352695756
4361,20095582.57498245
4362,20057405.662426073
4363,20099322.014553674
4364,20065931.48164601
4365,20082190.795403946
4366,20112810.98242604
4367,20089954.810286127
4368,20110861.74701796
4369,20060763.184964295
4370,20089044.766128834
4371,20106267.341069106
4372,20085126.221176304
4373,20077297.240076415
4374,20091375.767919388
4375,20073696.206326224
4376,20079090.632807218
4377,20072813.374603648
4378,20088518.745113295
4379,20077993.47046101
4380,20132498.53637172
4381,20076289.608614855
4382,20103451.154438045
4383,20123564.77462293
4384,20103196.750346724
4385,20093122.3868103
4386,20077824.45262406
4387,20090980.828154534
4388,20093117.37058609
4389,20070616.620472174
4390,20084927.692584816
4391,20099809.850664314
4392,20093740.14721026
4393,20085582.6857711
4394,20083776.90796969
4395,20068582.9588182
4396,20059670.516868893
4397,20104033.60153767
4398,20076372.68271179
4399,20097171.646146882
4400,20047218.338615403
4401,20079321.599501416
4402,20073835.980344538
4403,20099324.846363075
4404,20105652.59199521
4405,20069309.555496316
4406,20124945.36386134
4407,20105402.67310188
4408,20054038.1113797
4409,20068055.572311845
4410,20035987.65589049
4411,20062740.662518453
4412,20087233.16541411
4413,20086411.294749446
4414,20067501.835514113
4415,20093086.8461327
4416,20062694.802792057
4417,20115565.700814504
4418,20142027.19732646
4419,20093067.43997509
4420,20106616.643380538
4421,20100467.17324174
4422,20087912.219030574
4423,20124684.357211605
4424,20091541.001645952
4425,20079107.68384414
4426,20101535.860978328
4427,20094571.573646225
4428,20070707.764434624
4429,20103472.338200558
4430,20109579.75396148
4431,20078071.129990224
4432,20081953.52524393
4433,20079499.188803032
4434,20095340.652822275
4435,20113761.123609804
4436,20092323.15579068
4437,20082091.731911954
4438,20058793.285893053
4439,20091964.145080313
4440,20049745.495654885
4441,20103846.831312954
4442,20079830.014574062
4443,20106687.37408557
4444,20070050.557654765
4445,20103939.545423083
4446,20083064.082783557
4447,20068940.254203945
4448,20084378.37603436
4449,20118852.989522666
4450,20071247.896069337
4451,20128978.86127116
4452,20088808.04103136
4453,20081286.37507014
4454,20092034.9654121
4455,20120031.797959775
4456,20103736.367337406
4457,20091604.133424085
4458,20080912.500143707
4459,20093192.029409744
4460,20070913.235068623
4461,20071319.054753397
4462,20089237.4868027
4463,20089062.30847596
4464,20098328.378075816
4465,20083274.65348349
4466,20089496.067831688
4467,20057946.936771497
4468,20111155.537746448
4469,20120445.55561083
4470,20083751.779553063
4471,20056057.271351058
4472,20063728.072789248
4473,20082421.699235562
4474,20051912.92075908
4475,20100340.42663886
4476,20096216.78828991
4477,20105514.578661494
4478,20123621.13902431
4479,20088806.791467253
4480,20043908.467844225
4481,20111540.076090064
4482,20111437.95307938
4483,20076137.235800575
4484,20099640.59503147
4485,20097446.04191001
4486,20076338.76957831
4487,20089833.484707914
4488,20069949.131417334
4489,20115682.90685291
4490,20123530.76427974
4491,20120962.64243047
4492,20087687.001466423
4493,20076754.483092148
4494,20085443.3592845
4495,20108000.188573405
4496,20080105.302831065
4497,20114961.7725427
4498,20078910.780733228
4499,20073984.142698143
4500,20084482.595483337
4501,20092295.867822986
4502,20090299.533280153
4503,20060433.548895378
4504,20098053.9412879
4505,20094521.475397095
4506,20104710.785378482
4507,20096606.980706908
4508,20105625.272493955
4509,20088890.01035218
4510,20110970.26444657
4511,20097498.936018363
4512,20092916.35571629
4513,20117797.84701086
4514,20064035.424044255
4515,20099808.651676655
4516,20049450.5253607
4517,20103888.141941648
4518,20108080.652112927
4519,20080495.064404115
4520,20131876.112407394
4521,20105236.17935315
4522,20068399.254189365
4523,20059607.380010463
4524,20086374.7041911
4525,20098477.850867298
4526,20062988.986641847
4527,20109077.39713779
4528,20106147.699405998
4529,20094477.369729724
4530,20086568.992078852
4531,20071503.06441733
4532,20090131.647957984
4533,20094007.64640341
4534,20064677.783826195
4535,20077217.696904566
4536,20138397.17417877
4537,20075320.126417264
4538,20096311.030258328
4539,20096618.61669802
4540,20106464.78534117
4541,20071229.511128906
4542,20051877.443772327
4543,20109570.514686782
4544,20097673.99544072
4545,20078777.951180667
4546,20073591.064766347
4547,20085294.39617656
4548,20099253.640442178
4549,20095435.407632332
4550,20095730.587523486
4551,20105232.79933891
4552,20064034.418438092
4553,20116601.0682851
4554,20073590.989583086
4555,20078645.153172716
4556,20078155.385112815
4557,20078580.741349835
4558,20064537.689420767
4559,20096806.899427507
4560,20056595.43076674
4561,20077228.922639366
4562,20102858.583822623
4563,20112713.418636065
4564,20073439.98426628
4565,20111529.482145492
4566,20120561.999130983
4567,20104290.19781515
4568,20064520.93985728
4569,20051632.230077863
4570,20079701.86246868
4571,20090512.249537513
4572,20085650.101013653
4573,20062311.424735453
4574,20120571.87282904
4575,20133305.2011115
4576,20056393.68031811
4577,20089127.114633545
4578,20087103.179024495
4579,20064976.471988194
4580,20115612.22528539
4581,20094905.155224703
4582,20077284.964289047
4583,20085549.023355715
4584,20073015.217989706
4585,20104516.962620176
4586,20064587.819035783
4587,20073825.929213163
4588,20070962.68094581
4589,20063829.103673782
4590,20066649.771646086
4591,20087098.934802346
4592,20108447.986584805
4593,20066589.17241428
4594,20089882.52695314
